Main Category,Sub Category,Sub Category Link,Job Title,Job Title Link,Salary,Salary Link,Average Salary,Educational Levels,No of Candidates,No of Jobs,Skills
Engineering and Technology Jobs,Engineering,https://www.careerbuilder.com/browse/category/engineering,Engineering,https://www.careerbuilder.com/jobs-engineering,$53001,https://www.careerbuilder.com/salary-engineering,"$92,500","{'VOCATIONAL': '$68,500', 'HIGH SCHOOL': '$68,000', 'ASSOCIATE': '$69,500', 'BACHELOR': '$84,000', 'MASTER': '$95,500', 'DOCTORATE': '$101,000'}","1,948,967","31,248,060","['Engineering', 'Manufacturing', 'Mechanical Engineering', 'Engineering Design Process', 'Materials', 'Permits', 'Petrochemical', 'Constructability', 'Value Engineering', 'Supply Chain']"
Engineering and Technology Jobs,Engineering,https://www.careerbuilder.com/browse/category/engineering,Engineering Assistant,https://www.careerbuilder.com/jobs-engineering-assistant,$60447,https://www.careerbuilder.com/salary-engineering-assistant,"$77,000","{'VOCATIONAL': '$60,000', 'HIGH SCHOOL': '$60,000', 'ASSOCIATE': '$61,000', 'BACHELOR': '$73,000', 'MASTER': '$84,500', 'DOCTORATE': '$92,500'}","308,566","1,766,672","['Manufacturing', 'Staffing', 'Engineering', 'Materials', 'Operations', 'Pharmaceuticals', 'Microsoft Office', 'Quality Control', 'Packaging And Labeling', 'Raw Materials']"
Engineering and Technology Jobs,Engineering,https://www.careerbuilder.com/browse/category/engineering,Engineering Consultant,https://www.careerbuilder.com/jobs-engineering-consultant,$94595,https://www.careerbuilder.com/salary-engineering-consultant,"$104,500","{'VOCATIONAL': '$85,500', 'HIGH SCHOOL': '$87,500', 'ASSOCIATE': '$88,500', 'BACHELOR': '$104,000', 'MASTER': '$117,000', 'DOCTORATE': '$121,000'}","252,119","2,481,039","['Public Switched Telephone Networks', 'Traffic Engineering', 'Otn', 'Signalling Connection Control Part (Sccp)', 'Transaction Language 1', 'Internet Protocols Suite', 'Wavelength Division Multiplexing', 'Access Network', 'Network Performance', 'Synchronous Optical Networking']"
Engineering and Technology Jobs,Engineering,https://www.careerbuilder.com/browse/category/engineering,Engineering Intern,https://www.careerbuilder.com/jobs-engineering-intern,$,https://www.careerbuilder.com/salary-engineering-intern,"$81,500","{'VOCATIONAL': '$78,000', 'HIGH SCHOOL': '$66,500', 'ASSOCIATE': '$65,500', 'BACHELOR': '$77,500', 'MASTER': '$87,500', 'DOCTORATE': '$97,500'}","170,498","923,740","['Engineering', 'Mechanical Engineering', 'Manufacturing', 'Manufacturing Processes', 'Research', 'Computer Aided Design', 'Engineering Design Process', 'Prototype (Manufacturing)', 'Solidworks (Cad)']"
Engineering and Technology Jobs,Engineering,https://www.careerbuilder.com/browse/category/engineering,Engineering Technician,https://www.careerbuilder.com/jobs-engineering-technician,$51055,https://www.careerbuilder.com/salary-engineering-technician,"$76,000","{'VOCATIONAL': '$65,000', 'HIGH SCHOOL': '$65,500', 'ASSOCIATE': '$66,000', 'BACHELOR': '$75,500', 'MASTER': '$85,000', 'DOCTORATE': '$91,500'}","338,225","3,288,010","['Maintenance', 'Testing', 'Troubleshooting (Problem Solving)', 'Repairing (Computer Systems)', 'Manufacturing', 'Aviation', 'Material Handling', 'Electronics', 'Safety Assurance']"
Engineering and Technology Jobs,Engineering,https://www.careerbuilder.com/browse/category/engineering,Entry Level Electrical Engineer,https://www.careerbuilder.com/jobs-entry-level-electrical-engineer,$69345,https://www.careerbuilder.com/salary-entry-level-electrical-engineer,"$80,000","{'VOCATIONAL': '$63,000', 'HIGH SCHOOL': '$72,000', 'ASSOCIATE': '$71,500', 'BACHELOR': '$82,500', 'MASTER': '$97,500', 'DOCTORATE': '$102,500'}","16,830","311,099","['Engineering Design Process', 'Perform Electrical Calculation', 'Develop Specification', 'Electrical Engineering Concepts', 'Electrical Engineering Fundamentals', 'Electronic Circuit Design', 'Transmission Line Theory', 'Familiar With Regulations']"
Engineering and Technology Jobs,Engineering,https://www.careerbuilder.com/browse/category/engineering,Facilities Engineer,https://www.careerbuilder.com/jobs-facilities-engineer,$87748,https://www.careerbuilder.com/salary-facilities-engineer,"$92,000","{'VOCATIONAL': '$72,000', 'HIGH SCHOOL': '$73,500', 'ASSOCIATE': '$75,500', 'BACHELOR': '$91,000', 'MASTER': '$103,500', 'DOCTORATE': '$110,000'}","333,523","3,905,523","['Testing', 'Commissioning', 'Installations (Manual/Mechanical)', 'Troubleshooting (Problem Solving)', 'Engineering', 'Boilers', 'Preventive Maintenance', 'Hvac', 'Turbines', 'Maintenance']"
Engineering and Technology Jobs,Engineering,https://www.careerbuilder.com/browse/category/engineering,Firmware Engineer,https://www.careerbuilder.com/jobs-firmware-engineer,$112078,https://www.careerbuilder.com/salary-firmware-engineer,"$105,500","{'VOCATIONAL': '$82,500', 'HIGH SCHOOL': '$86,000', 'ASSOCIATE': '$86,500', 'BACHELOR': '$101,000', 'MASTER': '$109,000', 'DOCTORATE': '$121,500'}","26,951","348,089","['Software Engineering', 'C++ (Programming Language)', 'Java (Programming Language)', 'System Programming', 'C Sharp (Programming Language)', 'Debugging', 'Software Engine', 'Computer Engineering', 'Ibm Rational Clearcase', '.Net Framework']"
Engineering and Technology Jobs,Engineering,https://www.careerbuilder.com/browse/category/engineering,Flight Engineer,https://www.careerbuilder.com/jobs-flight-engineer,$98331,https://www.careerbuilder.com/salary-flight-engineer,"$93,500","{'VOCATIONAL': '$73,500', 'HIGH SCHOOL': '$73,500', 'ASSOCIATE': '$71,500', 'BACHELOR': '$89,500', 'MASTER': '$102,500', 'DOCTORATE': '$113,500'}","49,613","419,293","['Aviation', 'Federal Aviation Administration', 'Navigation', 'Systems Engineering', 'Testing', 'Aircraft Maintenance', 'Flight Testing', 'Avionics', 'Aircraft System']"
Engineering and Technology Jobs,Engineering,https://www.careerbuilder.com/browse/category/engineering,GEOtechnical Engineer,https://www.careerbuilder.com/jobs-geotechnical-engineer,$91467,https://www.careerbuilder.com/salary-geotechnical-engineer,"$90,000","{'VOCATIONAL': '$47,000', 'HIGH SCHOOL': '$64,000', 'ASSOCIATE': '$75,000', 'BACHELOR': '$78,500', 'MASTER': '$87,000', 'DOCTORATE': '$93,500'}","8,124","149,021","['Land Development', 'Construction Engineering', 'Geotechnical Engineering', 'Civil Engineering', 'Public Works', 'Earthworks', 'Ribosomal Intergenic Spacer Analysis', 'Shop Drawing', 'Civil Designer', 'Professional Engineer']"
Engineering and Technology Jobs,Engineering,https://www.careerbuilder.com/browse/category/engineering,Hardware Engineer,https://www.careerbuilder.com/jobs-hardware-engineer,$95041,https://www.careerbuilder.com/salary-hardware-engineer,"$94,500","{'VOCATIONAL': '$74,500', 'HIGH SCHOOL': '$76,000', 'ASSOCIATE': '$75,500', 'BACHELOR': '$90,500', 'MASTER': '$104,500', 'DOCTORATE': '$113,000'}","278,647",0,"['Operating Systems', 'Software Configuration Management', 'Scripting', 'Linux', 'Microsoft Windows Nt', 'Help Desk', 'Windows Servers', 'Windows Powershell', 'Installations (Computer Systems)', 'Desktop Support']"
Engineering and Technology Jobs,Engineering,https://www.careerbuilder.com/browse/category/engineering,Industrial Engineer,https://www.careerbuilder.com/jobs-industrial-engineer,$83476,https://www.careerbuilder.com/salary-industrial-engineer,$0,"{'VOCATIONAL': '$67,000', 'HIGH SCHOOL': '$72,000', 'ASSOCIATE': '$70,500', 'BACHELOR': '$84,500', 'MASTER': '$95,000', 'DOCTORATE': '$100,000'}","233,834",0,"['Procurement Management', 'Process Development', 'Six Sigma Methodology', 'Technical Services', 'Continuous Improvement Process', 'Lean Manufacturing', 'Manufacturing Engineering', 'Engineering Support', 'Engineering Management', 'Computer Integrated Manufacturing', 'Analysis', 'Life Sciences', 'Research', 'Data Analysis', 'Economics', 'Reports', 'Operations', 'Mathematical Optimization', 'Engineering']"
Engineering and Technology Jobs,Engineering,https://www.careerbuilder.com/browse/category/engineering,Maintenance Engineer,https://www.careerbuilder.com/jobs-maintenance-engineer,$63631,https://www.careerbuilder.com/salary-maintenance-engineer,"$88,000","{'VOCATIONAL': '$69,000', 'HIGH SCHOOL': '$71,500', 'ASSOCIATE': '$72,000', 'BACHELOR': '$86,500', 'MASTER': '$98,000', 'DOCTORATE': '$103,500'}","572,910","5,259,495","['Hvac', 'Boilers', 'Installations (Manual/Mechanical)', 'Preventive Maintenance', 'Plumbing', 'Commissioning', 'Mechanical Systems', 'Turbines', 'Valves (Piping)', 'Testing']"
Engineering and Technology Jobs,Engineering,https://www.careerbuilder.com/browse/category/engineering,Marine Engineer,https://www.careerbuilder.com/jobs-marine-engineer,$90636,https://www.careerbuilder.com/salary-marine-engineer,"$95,000","{'VOCATIONAL': '$72,000', 'HIGH SCHOOL': '$75,000', 'ASSOCIATE': '$76,500', 'BACHELOR': '$90,000', 'MASTER': '$105,500', 'DOCTORATE': '$109,000'}","46,187","295,288","['Electrical Engineering', 'Mechanical Engineering', 'Engineering', 'Engineering Design Process', 'Computer Aided Design', 'Solidworks (Cad)', 'Prototype (Manufacturing)', 'Stress Analysis (Software Engineering)', 'Computer Control Systems', 'Process Control']"
Engineering and Technology Jobs,Engineering,https://www.careerbuilder.com/browse/category/engineering,Materials Engineer,https://www.careerbuilder.com/jobs-materials-engineer,$85296,https://www.careerbuilder.com/salary-materials-engineer,"$86,500","{'VOCATIONAL': '$69,000', 'HIGH SCHOOL': '$69,500', 'ASSOCIATE': '$69,500', 'BACHELOR': '$82,500', 'MASTER': '$93,000', 'DOCTORATE': '$99,500'}","498,349","4,576,715",[]
Engineering and Technology Jobs,Engineering,https://www.careerbuilder.com/browse/category/engineering,Network Engineer,https://www.careerbuilder.com/jobs-network-engineer,$96475,https://www.careerbuilder.com/salary-network-engineer,"$99,000","{'VOCATIONAL': '$79,000', 'HIGH SCHOOL': '$80,500', 'ASSOCIATE': '$78,500', 'BACHELOR': '$94,000', 'MASTER': '$106,000', 'DOCTORATE': '$112,500'}","443,272","6,536,230","['Network Routing', 'Network Planning And Design', 'Network Engineering', 'Network Switches', 'Wide Area Networks', 'Local Area Networks', 'Network Troubleshooting', 'Wireless Networks', 'Cisco Certified Network Associate', 'Topology']"
Engineering and Technology Jobs,Engineering,https://www.careerbuilder.com/browse/category/engineering,Networking Engineer,https://www.careerbuilder.com/jobs-networking-engineer,$96406,https://www.careerbuilder.com/salary-networking-engineer,"$98,500","{'VOCATIONAL': '$78,000', 'HIGH SCHOOL': '$80,500', 'ASSOCIATE': '$78,000', 'BACHELOR': '$93,500', 'MASTER': '$105,500', 'DOCTORATE': '$112,500'}","465,000","6,970,171","['Active Directory', 'Network Switches', 'Network Routing', 'Windows Servers', 'Server Administration', 'Network Planning And Design', 'Firewall', 'Post Office Protocol', 'File Transfer Protocol (Ftp)', 'Simple Mail Transfer Protocols']"
Engineering and Technology Jobs,Engineering,https://www.careerbuilder.com/browse/category/engineering,Nuclear Engineer,https://www.careerbuilder.com/jobs-nuclear-engineer,$97483,https://www.careerbuilder.com/salary-nuclear-engineer,"$94,000",{},"36,503","340,335",[]
Engineering and Technology Jobs,Engineering,https://www.careerbuilder.com/browse/category/engineering,Oil And Gas Engineer,https://www.careerbuilder.com/jobs-oil-and-gas-engineer,$101140,https://www.careerbuilder.com/salary-oil-and-gas-engineer,"$105,500","{'VOCATIONAL': '$90,500', 'HIGH SCHOOL': '$88,000', 'ASSOCIATE': '$82,500', 'BACHELOR': '$103,500', 'MASTER': '$118,000', 'DOCTORATE': '$119,000'}","63,179","588,697","['Product Quality Assurance', 'Quality Assurance', 'Problem Solving', 'Maintenance', 'Installations (Manual/Mechanical)', 'Support Testing Activity', 'Provide Petrophysical Support', 'Prepare Technical Report', 'Provide Technical Guidance', 'Engineering', 'Oil And Gas', 'Mechanical Engineering', 'Process Control Applications', 'Geological Data', 'Geomechanics', 'Gas Scheduling', 'Natural Gas Facilities', 'Risk Based Inspection', 'Gas Well', 'Reservoir Engineering', 'Resolving Operational Issues', 'Petroleum Storage', 'Production Optimization', 'Gas Boilers', 'Gas Maintenance', 'Distillation Columns', 'Hydrocarbon Recovery', 'Backflow Prevention Devices', 'Types Of Pipe', 'Drilling Technology', 'Fluid Analysis', 'Deepwater Intervention', 'Environment Standards', 'Surface Wellhead Systems', 'Oil Pumps', 'Industrial Piping', 'Petrol', 'Predictive Maintenance Technologies', 'Survey Calculations', 'Well Construction', 'Fuel Handling', 'Gas Production Facilities', 'Gas Applications', 'Drilling Services', 'Hydraulic Control', 'Provide Analytic Support']"
Engineering and Technology Jobs,Engineering,https://www.careerbuilder.com/browse/category/engineering,Optical Engineer,https://www.careerbuilder.com/jobs-optical-engineer,$99084,https://www.careerbuilder.com/salary-optical-engineer,$0,"{'VOCATIONAL': '$71,500', 'HIGH SCHOOL': '$74,500', 'ASSOCIATE': '$73,000', 'BACHELOR': '$88,500', 'MASTER': '$99,000', 'DOCTORATE': '$102,500'}","38,705",0,"['Prototype (Manufacturing)', 'Solidworks (Cad)', 'Mechanical Engineering', 'Computer Aided Design', 'Ptc Creo Elements/Pro', 'Computer Aided Three Dimensional Interactive Application (Catia)', 'Creo Elements/Pro (Computer Aided Design Software)', 'Mathcad', 'Aerospace Engineering', 'Electrical Engineering']"
Engineering and Technology Jobs,Engineering,https://www.careerbuilder.com/browse/category/engineering,Packaging Engineer,https://www.careerbuilder.com/jobs-packaging-engineer,$90608,https://www.careerbuilder.com/salary-packaging-engineer,"$98,000","{'VOCATIONAL': '$73,000', 'HIGH SCHOOL': '$73,000', 'ASSOCIATE': '$74,500', 'BACHELOR': '$90,500', 'MASTER': '$101,000', 'DOCTORATE': '$106,500'}","344,743","4,594,817","['Engineering', 'Manufacturing', 'Operations', 'Mechanical Engineering', 'Good Manufacturing Practices', 'Technical Services', 'Process Engineering', 'Packaging And Labeling', 'Process Control', 'Performance Testing']"
Engineering and Technology Jobs,Engineering,https://www.careerbuilder.com/browse/category/engineering,Pipeline Engineer,https://www.careerbuilder.com/jobs-pipeline-engineer,$104880,https://www.careerbuilder.com/salary-pipeline-engineer,"$118,500","{'VOCATIONAL': '$90,500', 'HIGH SCHOOL': '$90,000', 'ASSOCIATE': '$85,000', 'BACHELOR': '$111,500', 'MASTER': '$123,000', 'DOCTORATE': '$138,000'}","132,101","1,675,480","['Construction Management', 'Refinery', 'Inspector', 'Wastewater', 'Construction', 'Petrochemical', 'Constructability', 'Liquefied Natural Gas', 'Submittals (Construction)', 'Water Treatment']"
Engineering and Technology Jobs,Engineering,https://www.careerbuilder.com/browse/category/engineering,Plant Engineer,https://www.careerbuilder.com/jobs-plant-engineer,$87500,https://www.careerbuilder.com/salary-plant-engineer,"$91,000","{'VOCATIONAL': '$71,000', 'HIGH SCHOOL': '$75,000', 'ASSOCIATE': '$75,500', 'BACHELOR': '$90,000', 'MASTER': '$101,500', 'DOCTORATE': '$106,000'}","237,399","1,761,043",[]
Engineering and Technology Jobs,Engineering,https://www.careerbuilder.com/browse/category/engineering,Product Development Engineer,https://www.careerbuilder.com/jobs-product-development-engineer,$93745,https://www.careerbuilder.com/salary-product-development-engineer,"$106,500","{'VOCATIONAL': '$84,500', 'HIGH SCHOOL': '$84,500', 'ASSOCIATE': '$84,500', 'BACHELOR': '$102,500', 'MASTER': '$115,000', 'DOCTORATE': '$122,000'}","555,564","9,315,332","['Engineering', 'Research And Development', 'Prototype (Manufacturing)', 'Manufacturing', 'Mechanical Engineering', 'Pharmaceuticals', 'Manufacturing Processes', 'New Product Development', 'Engineering Management', 'Manufacturing Engineering']"
Engineering and Technology Jobs,Engineering,https://www.careerbuilder.com/browse/category/engineering,Product Engineer,https://www.careerbuilder.com/jobs-product-engineer,$88271,https://www.careerbuilder.com/salary-product-engineer,"$95,500","{'VOCATIONAL': '$73,500', 'HIGH SCHOOL': '$71,000', 'ASSOCIATE': '$74,000', 'BACHELOR': '$92,000', 'MASTER': '$106,000', 'DOCTORATE': '$113,500'}","800,859","13,142,111","['Negotiation', 'Product Quality Assurance', 'Quality Assurance', 'Analysis', 'Process Development', 'Computer Aided Design', 'Product Engineering', 'Engineering Design Process', 'Process Control', 'Technical Writings', 'Processing Compliance', 'Scientific Problem Solving', 'Engineering Drawings', 'Manufacturing Resources', 'Innovation', 'Negotiation Of Agreements']"
Engineering and Technology Jobs,Engineering,https://www.careerbuilder.com/browse/category/engineering,Project Engineer,https://www.careerbuilder.com/jobs-project-engineer,$98703,https://www.careerbuilder.com/salary-project-engineer,"$95,500","{'VOCATIONAL': '$80,500', 'HIGH SCHOOL': '$80,000', 'ASSOCIATE': '$79,500', 'BACHELOR': '$90,000', 'MASTER': '$100,000', 'DOCTORATE': '$106,500'}","1,071,280","14,020,972","['Command Line Interface', 'Network Planning And Design', 'Networking Hardware', 'Remote Access Service', 'Dynamic Host Configuration Protocol', 'Zoning (Networking)', 'Network Routing', 'Microsoft Exchange Servers', 'Installations (Computer Systems)', 'Anti Spam Techniques']"
Engineering and Technology Jobs,Engineering,https://www.careerbuilder.com/browse/category/engineering,Reliability Engineer,https://www.careerbuilder.com/jobs-reliability-engineer,$96102,https://www.careerbuilder.com/salary-reliability-engineer,"$104,500","{'VOCATIONAL': '$85,500', 'HIGH SCHOOL': '$84,000', 'ASSOCIATE': '$84,000', 'BACHELOR': '$99,500', 'MASTER': '$109,500', 'DOCTORATE': '$115,500'}","103,817","1,748,295","['Prototype (Manufacturing)', 'Maintainability', 'Process Control', 'Reliability', 'Calibration', 'Electrical Engineering', 'Data Acquisition', 'Reliability Centered Maintenance', 'Mechanical Engineering', 'Failure Mode Effects Analysis']"
Engineering and Technology Jobs,Engineering,https://www.careerbuilder.com/browse/category/engineering,Research Engineer,https://www.careerbuilder.com/jobs-research-engineer,$,https://www.careerbuilder.com/salary-research-engineer,"$91,500","{'VOCATIONAL': '$74,000', 'HIGH SCHOOL': '$75,000', 'ASSOCIATE': '$75,000', 'BACHELOR': '$86,500', 'MASTER': '$98,000', 'DOCTORATE': '$105,000'}","393,862","5,102,729","['Prototyping', 'Usability', 'Persona (User Experience)', 'User Centered Design', 'Information Architecture', 'Experience Design', 'Usability Testing', 'User Interface', 'User Experience', 'User Interface Design']"
Engineering and Technology Jobs,Engineering,https://www.careerbuilder.com/browse/category/engineering,Robotics Engineer,https://www.careerbuilder.com/jobs-robotics-engineer,$85396,https://www.careerbuilder.com/salary-robotics-engineer,"$90,500","{'VOCATIONAL': '$64,000', 'HIGH SCHOOL': '$69,000', 'ASSOCIATE': '$73,000', 'BACHELOR': '$86,000', 'MASTER': '$99,000', 'DOCTORATE': '$109,000'}","53,813","543,458","['Electrical Engineering', 'Solidworks (Cad)', 'Mechanical Engineering', 'Mechatronics', 'Computer Aided Three Dimensional Interactive Application (Catia)', 'Prototype (Manufacturing)', 'Vibrations', 'Creo Elements/Pro (Computer Aided Design Software)', 'Computer Control Systems', 'Data Acquisition']"
Engineering and Technology Jobs,Engineering,https://www.careerbuilder.com/browse/category/engineering,Safety Engineer,https://www.careerbuilder.com/jobs-safety-engineer,$84888,https://www.careerbuilder.com/salary-safety-engineer,"$89,000","{'VOCATIONAL': '$70,000', 'HIGH SCHOOL': '$70,500', 'ASSOCIATE': '$71,000', 'BACHELOR': '$84,000', 'MASTER': '$95,500', 'DOCTORATE': '$103,500'}","405,383","4,701,246","['Ergonomics', 'Operations', 'Occupational Safety And Health', 'Ohsas 18001 Standard', 'Occupational Health And Safety Management System (Ohsas)', 'Corrective And Preventive Actions', 'Environmental Health', 'Safety Training', 'Good Manufacturing Practices', 'Health Safety And Environment']"
Engineering and Technology Jobs,Engineering,https://www.careerbuilder.com/browse/category/engineering,Security Engineer,https://www.careerbuilder.com/jobs-security-engineer,$104184,https://www.careerbuilder.com/salary-security-engineer,"$103,500","{'VOCATIONAL': '$79,500', 'HIGH SCHOOL': '$81,000', 'ASSOCIATE': '$82,000', 'BACHELOR': '$97,500', 'MASTER': '$110,000', 'DOCTORATE': '$119,000'}","424,200","7,106,687","['Intrusion Detection And Prevention', 'Network Security', 'Microsoft Antivirus', 'Wireshark', 'Authentications', 'Public Key Infrastructure', 'Encryption', 'Vulnerability', 'Computer Security', 'Security Policies', 'Scripting', 'Linux', 'Bash (Scripting Language)', 'Windows Powershell', 'Unix', 'Centos', 'Perl (Programming Language)', 'Ubuntu (Operating System)', 'Batch Files', 'Solaris (Operating System)']"
Engineering and Technology Jobs,Engineering,https://www.careerbuilder.com/browse/category/engineering,Software Engineer,https://www.careerbuilder.com/jobs-software-engineer,$113885,https://www.careerbuilder.com/salary-software-engineer,"$100,500","{'VOCATIONAL': '$79,000', 'HIGH SCHOOL': '$79,000', 'ASSOCIATE': '$77,500', 'BACHELOR': '$92,000', 'MASTER': '$103,500', 'DOCTORATE': '$110,000'}","799,170","13,124,680","['Application Development', 'Use Programming Language', 'Configure System', 'Problem Solving', 'Information Technology', 'Operating Systems', 'Maintain Software', 'Agile Software Development', 'Troubleshooting (Problem Solving)', 'Software Development', 'C++ (Programming Language)', 'Extensible Markup Language (Xml)', 'Perl (Programming Language)', 'C (Programming Language)', 'Visual Basic (Programming Language)', 'Pl/Sql', 'Python (Programming Language)', 'Ajax (Programming Language)', 'Visual Basic .Net (Programming Language)', 'Software Design', 'Software Development Life Cycle', 'Software Testing', 'Programming Skills', 'Fixing Bugs', 'Software Reliability Analysis', 'Software Verification And Validation', 'Software Engineering', 'Support Technical Documentation', 'Document Technical Requirement', 'Produce Clean Code', 'Conduct Code Review', 'Php (Scripting Language)', 'Debug New Software', 'Maintaining Code', 'Best Coding Practices', 'Development Fundamentals', 'Perform Code Reviews', 'Troubleshooting Issues', 'Write Code', 'Build Scalable Solution', 'Interpret Architecture', 'Interpret Design', 'Implement Software System', 'Support Ongoing Development', 'Troubleshooting Computer Systems', 'Configuration Reviews', 'Monitoring Project Schedules', 'Implementing Test Plans', 'Software Modeling', 'Implement Technical Solution', 'Test Planning', 'Perform System Testing', 'Identify System Deficiency', 'Create Script', 'Maintain Application', 'C Sharp (Programming Language)', 'Systems Development Life Cycle', 'Modeling Application', 'Web Development', 'Software Sustainment', 'Application Development Standards', 'Support Business Applications', 'Understanding User', 'Perform Code Review', 'Provide Analytic Support', 'Javascript (Programming Language)', 'Monitor System', 'Use Diagram Tool', 'Create Test Strategy', 'Perform Technical Design Review', 'Java (Programming Language)', 'Debugging', 'Issue Troubleshooting', 'Application Planning', 'Coordinating Workflow', 'Creating Workflows', 'Improving Application Performance', 'Sql (Programming Language)', '.Net Framework', 'Software Quality Assurance (Sqa)', 'Review Code', 'Hypertext Markup Language (Html)', 'Work Estimating']"
Engineering and Technology Jobs,Engineering,https://www.careerbuilder.com/browse/category/engineering,Solar Engineer,https://www.careerbuilder.com/jobs-solar-engineer,$95089,https://www.careerbuilder.com/salary-solar-engineer,"$95,500","{'VOCATIONAL': '$72,000', 'HIGH SCHOOL': '$82,500', 'ASSOCIATE': '$83,000', 'BACHELOR': '$87,000', 'MASTER': '$98,500', 'DOCTORATE': '$111,000'}","38,825","193,474","['Electrical Engineering', 'Engineering', 'Mechanical Engineering', 'Engineering Design Process', 'Prototype (Manufacturing)', 'Computer Aided Design', 'Solidworks (Cad)', 'Engineer In Training', 'Process Control', 'Data Acquisition']"
Engineering and Technology Jobs,Engineering,https://www.careerbuilder.com/browse/category/engineering,Storage Engineer,https://www.careerbuilder.com/jobs-storage-engineer,$104221,https://www.careerbuilder.com/salary-storage-engineer,"$102,500","{'VOCATIONAL': '$75,500', 'HIGH SCHOOL': '$75,000', 'ASSOCIATE': '$80,500', 'BACHELOR': '$100,500', 'MASTER': '$111,500', 'DOCTORATE': '$125,500'}","198,500","1,673,422","['System Configuration', 'Capacity Planning', 'Ibm Aix', 'Performance Tuning', 'Hp Ux', 'Oracle Data Guard', 'Recovery Manager (Rman)', 'Database Administration', 'Storage Management', 'Unix']"
Engineering and Technology Jobs,Engineering,https://www.careerbuilder.com/browse/category/engineering,Structural Engineer,https://www.careerbuilder.com/jobs-structural-engineer,$96286,https://www.careerbuilder.com/salary-structural-engineer,"$93,500","{'VOCATIONAL': '$77,000', 'HIGH SCHOOL': '$80,000', 'ASSOCIATE': '$75,500', 'BACHELOR': '$85,500', 'MASTER': '$91,500', 'DOCTORATE': '$98,000'}","86,465","753,750",[]
Engineering and Technology Jobs,Engineering,https://www.careerbuilder.com/browse/category/engineering,Support Engineer,https://www.careerbuilder.com/jobs-support-engineer,$109322,https://www.careerbuilder.com/salary-support-engineer,"$96,500","{'VOCATIONAL': '$74,500', 'HIGH SCHOOL': '$74,500', 'ASSOCIATE': '$76,000', 'BACHELOR': '$92,500', 'MASTER': '$105,500', 'DOCTORATE': '$113,000'}","936,222","16,070,358","['Testing', 'Engineering', 'Product Quality Control', 'Safety Assurance', 'Prototype (Manufacturing)', 'Process Control', 'Operations', 'Certified Global Meeting Planner', 'Maintenance']"
Engineering and Technology Jobs,Engineering,https://www.careerbuilder.com/browse/category/engineering,Systems Engineer,https://www.careerbuilder.com/jobs-systems-engineer,$109681,https://www.careerbuilder.com/salary-systems-engineer,"$94,500","{'VOCATIONAL': '$72,000', 'HIGH SCHOOL': '$73,500', 'ASSOCIATE': '$74,000', 'BACHELOR': '$89,500', 'MASTER': '$101,500', 'DOCTORATE': '$108,000'}","1,131,837","16,182,407","['Use Programming Language', 'Problem Solving', 'Operating Systems', 'Agile Software Development', 'Testing', 'Software Development', 'Integration', 'Systems Engineering', 'Systems Integration', 'C++ (Programming Language)', 'C (Programming Language)', 'Software Testing', 'Programming Skills', 'Fixing Bugs', 'Software Reliability Analysis', 'Software Verification And Validation', 'Infrastructure', 'Computer Sciences', 'Software Engineering', 'Interpret Architecture', 'Interpret Design', 'Support Ongoing Development', 'Troubleshooting Computer Systems', 'Implementing Test Plans', 'System Scheduling', 'Systems Design', 'Systems Analysis', 'Test Planning', 'Java (Programming Language)', 'Debugging', 'Provide Support', '.Net Framework']"
Engineering and Technology Jobs,Engineering,https://www.careerbuilder.com/browse/category/engineering,Thermal Engineer,https://www.careerbuilder.com/jobs-thermal-engineer,$95005,https://www.careerbuilder.com/salary-thermal-engineer,"$93,000","{'VOCATIONAL': '$75,000', 'HIGH SCHOOL': '$71,500', 'ASSOCIATE': '$76,000', 'BACHELOR': '$87,000', 'MASTER': '$95,000', 'DOCTORATE': '$104,000'}","38,732","272,911","['Mechanical Engineering', 'Electrical Engineering', 'Stress Analysis (Software Engineering)', 'Solidworks (Cad)', 'Creo Elements/Pro (Computer Aided Design Software)', 'Engineering Design Process', 'Vibrations', 'Computer Aided Design', 'Prototype (Manufacturing)', 'Computer Aided Three Dimensional Interactive Application (Catia)']"
Engineering and Technology Jobs,Engineering,https://www.careerbuilder.com/browse/category/engineering,Validation Engineer,https://www.careerbuilder.com/jobs-validation-engineer,$97782,https://www.careerbuilder.com/salary-validation-engineer,"$103,500","{'VOCATIONAL': '$95,500', 'HIGH SCHOOL': '$92,000', 'ASSOCIATE': '$91,000', 'BACHELOR': '$101,000', 'MASTER': '$107,000', 'DOCTORATE': '$121,000'}","193,220","1,445,506","['Automation', 'Software Quality Control', 'Validation Master Plan', 'Test Automation', 'Systems Design', 'Software Testing', 'Testing', 'Capability Maturity Model', 'Systems Analysis', 'Test Data']"
Engineering and Technology Jobs,Engineering,https://www.careerbuilder.com/browse/category/engineering,Water Resource Engineer,https://www.careerbuilder.com/jobs-water-resource-engineer,$97754,https://www.careerbuilder.com/salary-water-resource-engineer,"$98,500","{'VOCATIONAL': '$91,500', 'HIGH SCHOOL': '$86,000', 'ASSOCIATE': '$85,000', 'BACHELOR': '$95,500', 'MASTER': '$103,000', 'DOCTORATE': '$105,000'}","49,798","477,836","['Surveying', 'Microstation', 'Civil Engineering', 'Engineer In Training', 'Environmental Engineering', 'Land Development', 'Geographic Information Systems', 'Geotechnical Engineering', 'Total Station', 'Staad']"
